"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Standard Error
	"Rhode Island"	"44"	"2009"	"2009"	88	1053646	8.4	0.9	8.1	0.9
	"Rhode Island"	"44"	"2010"	"2010"	93	1052567	8.8	0.9	8.4	0.9
	"Rhode Island"	"44"	"2011"	"2011"	84	1051302	8.0	0.9	7.8	0.9
	"Rhode Island"	"44"	"2012"	"2012"	82	1050292	7.8	0.9	7.7	0.9
	"Rhode Island"	"44"	"2013"	"2013"	81	1051511	7.7	0.9	7.1	0.8
	"Rhode Island"	"44"	"2014"	"2014"	68	1055173	6.4	0.8	6.2	0.8
	"Rhode Island"	"44"	"2015"	"2015"	56	1056298	5.3	0.7	5.1	0.7
	"Rhode Island"	"44"	"2016"	"2016"	60	1056426	5.7	0.7	5.4	0.7
	"South Carolina"	"45"	"2009"	"2009"	708	3825752	18.5	0.7	18.2	0.7
	"South Carolina"	"45"	"2010"	"2010"	670	3861857	17.3	0.7	17.4	0.7
	"South Carolina"	"45"	"2011"	"2011"	713	3919217	18.2	0.7	18.2	0.7
	"South Carolina"	"45"	"2012"	"2012"	701	3967769	17.7	0.7	17.5	0.7
	"South Carolina"	"45"	"2013"	"2013"	661	4021475	16.4	0.6	16.2	0.6
	"South Carolina"	"45"	"2014"	"2014"	677	4081017	16.6	0.6	16.1	0.6
	"South Carolina"	"45"	"2015"	"2015"	795	4146729	19.2	0.7	18.8	0.7
	"South Carolina"	"45"	"2016"	"2016"	903	4214199	21.4	0.7	21.2	0.7
	"South Dakota"	"46"	"2009"	"2009"	38	373294	10.2	1.7	10.5	1.7
	"South Dakota"	"46"	"2010"	"2010"	44	377258	11.7	1.8	11.4	1.7
	"South Dakota"	"46"	"2011"	"2011"	44	383783	11.5	1.7	10.9	1.7
	"South Dakota"	"46"	"2012"	"2012"	60	390844	15.4	2.0	15.5	2.0
	"South Dakota"	"46"	"2013"	"2013"	46	399773	11.5	1.7	11.4	1.7
	"South Dakota"	"46"	"2014"	"2014"	54	407018	13.3	1.8	13.2	1.8
	"South Dakota"	"46"	"2015"	"2015"	50	410897	12.2	1.7	11.3	1.6
	"South Dakota"	"46"	"2016"	"2016"	46	416324	11.0	1.6	11.1	1.7
	"Tennessee"	"47"	"2009"	"2009"	729	4822790	15.1	0.6	14.9	0.6
	"Tennessee"	"47"	"2010"	"2010"	774	4858864	15.9	0.6	15.9	0.6
	"Tennessee"	"47"	"2011"	"2011"	719	4912461	14.6	0.5	14.5	0.5
	"Tennessee"	"47"	"2012"	"2012"	673	4966162	13.6	0.5	13.3	0.5
	"Tennessee"	"47"	"2013"	"2013"	707	5004956	14.1	0.5	14.0	0.5
	"Tennessee"	"47"	"2014"	"2014"	700	5054479	13.8	0.5	13.5	0.5
	"Tennessee"	"47"	"2015"	"2015"	716	5102846	14.0	0.5	13.7	0.5
	"Tennessee"	"47"	"2016"	"2016"	786	5149155	15.3	0.5	15.0	0.5
	"Texas"	"48"	"2009"	"2009"	2836	21813436	13.0	0.2	13.2	0.3
	"Texas"	"48"	"2010"	"2010"	2725	22140398	12.3	0.2	12.5	0.2
	"Texas"	"48"	"2011"	"2011"	2696	22654685	11.9	0.2	12.1	0.2
	"Texas"	"48"	"2012"	"2012"	2939	23037913	12.8	0.2	12.9	0.2
	"Texas"	"48"	"2013"	"2013"	2944	23424600	12.6	0.2	12.7	0.2
	"Texas"	"48"	"2014"	"2014"	3056	23923820	12.8	0.2	12.8	0.2
	"Texas"	"48"	"2015"	"2015"	3079	24420540	12.6	0.2	12.7	0.2
	"Texas"	"48"	"2016"	"2016"	3358	24807423	13.5	0.2	13.5	0.2
	"Utah"	"49"	"2009"	"2009"	217	2425175	8.9	0.6	9.7	0.7
	"Utah"	"49"	"2010"	"2010"	239	2462613	9.7	0.6	10.5	0.7
	"Utah"	"49"	"2011"	"2011"	235	2511716	9.4	0.6	9.7	0.7
	"Utah"	"49"	"2012"	"2012"	206	2547327	8.1	0.6	8.6	0.6
	"Utah"	"49"	"2013"	"2013"	207	2589011	8.0	0.6	8.6	0.6
	"Utah"	"49"	"2014"	"2014"	240	2627384	9.1	0.6	9.8	0.6
	"Utah"	"49"	"2015"	"2015"	253	2675300	9.5	0.6	10.0	0.6
	"Utah"	"49"	"2016"	"2016"	251	2726911	9.2	0.6	9.7	0.6
	"Vermont"	"50"	"2009"	"2009"	13	210435	Unreliable	1.7	Unreliable	2.0
	"Vermont"	"50"	"2010"	"2010"	18	211261	Unreliable	2.0	Unreliable	1.9
	"Vermont"	"50"	"2011"	"2011"	16	212535	Unreliable	1.9	Unreliable	1.8
	"Vermont"	"50"	"2012"	"2012"	13	213701	Unreliable	1.7	Unreliable	1.6
	"Vermont"	"50"	"2013"	"2013"	15	214796	Unreliable	1.8	Unreliable	1.7
	"Vermont"	"50"	"2014"	"2014"	13	216167	Unreliable	1.7	Unreliable	1.4
	"Vermont"	"50"	"2015"	"2015"	21	217042	9.7	2.1	8.5	1.9
	"Vermont"	"50"	"2016"	"2016"	17	217365	Unreliable	1.9	Unreliable	1.8
	"Virginia"	"51"	"2009"	"2009"	633	6853125	9.2	0.4	9.2	0.4
	"Virginia"	"51"	"2010"	"2010"	578	6928729	8.3	0.3	8.3	0.3
	"Virginia"	"51"	"2011"	"2011"	642	7027720	9.1	0.4	9.1	0.4
	"Virginia"	"51"	"2012"	"2012"	629	7120967	8.8	0.4	8.6	0.3
	"Virginia"	"51"	"2013"	"2013"	596	7198689	8.3	0.3	8.0	0.3
	"Virginia"	"51"	"2014"	"2014"	604	7269757	8.3	0.3	8.1	0.3
	"Virginia"	"51"	"2015"	"2015"	605	7328268	8.3	0.3	7.9	0.3
	"Virginia"	"51"	"2016"	"2016"	632	7364573	8.6	0.3	8.4	0.3
	"Washington"	"53"	"2009"	"2009"	514	5967411	8.6	0.4	8.5	0.4
	"Washington"	"53"	"2010"	"2010"	486	6019776	8.1	0.4	7.9	0.4
	"Washington"	"53"	"2011"	"2011"	507	6119541	8.3	0.4	8.0	0.4
	"Washington"	"53"	"2012"	"2012"	492	6186231	8.0	0.4	7.7	0.4
	"Washington"	"53"	"2013"	"2013"	473	6261604	7.6	0.3	7.4	0.3
	"Washington"	"53"	"2014"	"2014"	540	6348054	8.5	0.4	8.3	0.4
	"Washington"	"53"	"2015"	"2015"	582	6450014	9.0	0.4	8.9	0.4
	"Washington"	"53"	"2016"	"2016"	545	6557469	8.3	0.4	8.1	0.4
	"West Virginia"	"54"	"2009"	"2009"	192	1128084	17.0	1.2	16.9	1.2
	"West Virginia"	"54"	"2010"	"2010"	167	1132502	14.7	1.1	14.3	1.1
	"West Virginia"	"54"	"2011"	"2011"	221	1135852	19.5	1.3	18.6	1.3
	"West Virginia"	"54"	"2012"	"2012"	180	1138415	15.8	1.2	15.4	1.2
	"West Virginia"	"54"	"2013"	"2013"	169	1139699	14.8	1.1	14.4	1.1
	"West Virginia"	"54"	"2014"	"2014"	179	1138803	15.7	1.2	14.9	1.1
	"West Virginia"	"54"	"2015"	"2015"	171	1137103	15.0	1.2	14.7	1.2
	"West Virginia"	"54"	"2016"	"2016"	171	1130841	15.1	1.2	14.3	1.1
	"Wisconsin"	"55"	"2009"	"2009"	387	4161801	9.3	0.5	9.2	0.5
	"Wisconsin"	"55"	"2010"	"2010"	415	4178924	9.9	0.5	9.7	0.5
	"Wisconsin"	"55"	"2011"	"2011"	413	4202664	9.8	0.5	9.6	0.5
	"Wisconsin"	"55"	"2012"	"2012"	403	4220740	9.5	0.5	9.2	0.5
	"Wisconsin"	"55"	"2013"	"2013"	361	4236751	8.5	0.4	8.2	0.4
	"Wisconsin"	"55"	"2014"	"2014"	372	4253269	8.7	0.5	8.3	0.4
	"Wisconsin"	"55"	"2015"	"2015"	413	4270430	9.7	0.5	9.4	0.5
	"Wisconsin"	"55"	"2016"	"2016"	448	4279241	10.5	0.5	10.2	0.5
	"Wyoming"	"56"	"2009"	"2009"	25	165668	15.1	3.0	14.7	3.0
	"Wyoming"	"56"	"2010"	"2010"	37	167188	22.1	3.6	20.3	3.4
	"Wyoming"	"56"	"2011"	"2011"	29	169046	17.2	3.2	17.9	3.4
	"Wyoming"	"56"	"2012"	"2012"	24	173104	13.9	2.8	13.6	2.8
	"Wyoming"	"56"	"2013"	"2013"	28	176782	15.8	3.0	16.0	3.1
	"Wyoming"	"56"	"2014"	"2014"	37	178013	20.8	3.4	21.1	3.5
	"Wyoming"	"56"	"2015"	"2015"	28	179299	15.6	3.0	15.8	3.0
	"Wyoming"	"56"	"2016"	"2016"	31	179175	17.3	3.1	17.3	3.2
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title: TrafficMortality_State_Year_MetroAreas"
"2013 Urbanization: Large Central Metro, Large Fringe Metro, Medium Metro, Small Metro"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: V01-V99 (Transport accidents)"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Oct 17, 2018 2:11:34 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Oct 17, 2018 2:11:34 PM"
"---"
Messages:
"1. Selections made to any variable in [Census Regions, HHS Regions, States, 2013 Urbanization] cause equivalent selections in"
"the other variables. More Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables."
"---"
Footnotes:
"1. Data are not available for this year for all of the requested areas. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. These items in the results table are not fully selected: Alabama, Alaska, Arizona, Arkansas, California, Colorado,"
"Connecticut, Florida, Georgia, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland,"
"Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Hampshire, New Mexico, New York, North"
"Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont,"
"Virginia, Washington, West Virginia, Wisconsin, Wyoming. The Query Description lists the actual values selected."
"5. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Bedford."
"6. There is a discontinuity in the mortality and population data for Bedford County (FIPS code 51019) between years 2013 and"
"2014. The discontinuity occurs because Bedford City, Virginia (FIPS code 51515), formerly an independent city, merged with"
"Bedford County (FIPS code 51019) on July 1, 2013. Beginning in 2014, deaths and population counts for Bedford City, Virginia"
"(FIPS code 51515) are included in Bedford County (FIPS code 51019)."
"7. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"8. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"9. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"10. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"11. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"12. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The"
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal"
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for"
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -"
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for"
"1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number"
"of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published"
"reports, due to use of the population estimates which were available at the time of release."
"13. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
