system:index,County,ndvi_mean,ndvi_stdDev,year,.geo
1_375_387,8067.0,0.44413481653226683,0.16920519458332603,2009,
1_367_379,8051.0,0.46110649929875763,0.18652042333152316,2009,
1_390_402,8097.0,0.5137828398800102,0.1659576954556486,2009,
1_395_407,8107.0,0.4888981055421087,0.13813277307749974,2009,
1_382_394,8081.0,0.29880684843931105,0.11917194965833498,2009,
1_380_392,8077.0,0.3428278560504565,0.17132804214958164,2009,
1_384_396,8085.0,0.3619336664241193,0.18187515803340473,2009,
1_3083_3135,49019.0,0.21026120628172718,0.13245927643436725,2009,
1_3081_3133,49015.0,0.13827082313667563,0.12331398921449037,2009,
1_3101_3153,49055.0,0.1408675602783639,0.11017367110094045,2009,
1_3094_3146,49041.0,0.3496978468103859,0.1813443730120835,2009,
1_3098_3150,49049.0,0.45647883438690084,0.19196710301212153,2009,
1_3099_3151,49051.0,0.5665989713313253,0.15578829902651994,2009,
1_3077_3129,49007.0,0.3064065427797312,0.17561483023793548,2009,
1_3080_3132,49013.0,0.30282129338394403,0.16181082165335808,2009,
1_3095_3147,49043.0,0.5228464267184522,0.15541005125775662,2009,
1_3439_3497,56041.0,0.31469116656537505,0.1841725078669613,2009,
1_3090_3142,49033.0,0.37779980589560097,0.15460032016880476,2009,
1_3102_3154,49057.0,0.5074919744624871,0.22146569322610746,2009,
1_3076_3128,49005.0,0.5795317873139938,0.1417765623740862,2009,
1_649_669,16005.0,0.5258188919037338,0.16192762757921325,2009,
1_685_905,16077.0,0.39726487034932934,0.1671886612423385,2009,
1_661_681,16029.0,0.5712026986778588,0.13730450003664704,2009,
1_3436_3494,56035.0,0.3506667446450154,0.18001993431198055,2009,
1_3078_3130,49009.0,0.38814896565562557,0.14645785057283783,2009,
1_3431_3489,56025.0,0.2584430433110404,0.09649862583227263,2009,
1_3423_3481,56009.0,0.29695114219685265,0.10478940463621833,2009,
1_3441_3499,56045.0,0.2948878372002133,0.11684080295494613,2009,
1_3432_3490,56027.0,0.29267758396340465,0.09017996208153853,2009,
1_3426_3484,56015.0,0.3712701438884918,0.10701575488476282,2009,
1_3434_3492,56031.0,0.3335754048923933,0.09829706113717365,2009,
1_3419_3477,56001.0,0.2965841346073256,0.1203285832862872,2009,
1_376_388,8069.0,0.4020511493723876,0.12462489424892871,2009,
1_370_382,8057.0,0.36120682870912346,0.14901994335846022,2009,
1_366_378,8049.0,0.39499606040585716,0.1542758244483632,2009,
1_388_400,8093.0,0.3543887049248903,0.14115378283326593,2009,
1_342_353,8001.0,0.3270029943422458,0.13320103628385468,2009,
1_344_355,8005.0,0.36323556020807396,0.12142016337198949,2009,
1_362_374,8041.0,0.3253432154401901,0.11087877294132256,2009,
1_403_415,8123.0,0.3783312502158399,0.12961325343861582,2009,
1_3429_3487,56021.0,0.3615568007963761,0.105401008067456,2009,
1_379_391,8075.0,0.40418710035223465,0.11529812168030987,2009,
1_402_414,8121.0,0.36389383897697436,0.11135908922573168,2009,
1_373_385,8063.0,0.4011474115639014,0.12202552360251862,2009,
1_404_416,8125.0,0.40814766541050446,0.10436535005861834,2009,
1_1985_2020,31069.0,0.39899977267928904,0.10123900728018294,2009,
1_2033_2068,31165.0,0.3854411981937676,0.08670344793844531,2009,
1_1973_2008,31045.0,0.4228317035799062,0.10404498081774474,2009,
1_2031_2066,31161.0,0.3855083948557368,0.09969481356635969,2009,
1_2681_2730,46047.0,0.3551361787601125,0.08226908159425123,2009,
1_2714_2763,46113.0,0.3598903853195205,0.1289357513977608,2009,
1_2674_2723,46033.0,0.4357718006456075,0.11619258222412694,2009,
1_2661_2710,46007.0,0.41346426959275245,0.12227174029879938,2009,
1_2693_2742,46071.0,0.403030707610375,0.11411496284408171,2009,
1_2716_2765,46117.0,0.3953244340958025,0.08644385527889535,2009,
1_2692_2741,46069.0,0.4803675159669452,0.08971067827818913,2009,
1_2700_2749,46085.0,0.4887565697242074,0.11275925417071699,2009,
1_2705_2754,46095.0,0.47257564132306973,0.09437978402768651,2009,
1_2718_2767,46121.0,0.49927900947714676,0.09534578820617245,2009,
1_1959_1994,31017.0,0.491035643838058,0.10326116666866625,2009,
1_2025_2060,31149.0,0.5315398006778533,0.12121563533564635,2009,
1_2719_2768,46123.0,0.5281729180396791,0.10519385646286084,2009,
1_2669_2718,46023.0,0.590347712312227,0.13153172072661723,2009,
1_1958_1993,31015.0,0.6362271919253512,0.12395258484406556,2009,
1_1995_2030,31089.0,0.5823379450252525,0.14487582312156105,2009,
1_1646_1677,27073.0,0.37285419105267037,0.16921745276988462,2009,
1_1696_1727,27173.0,0.4513585707400679,0.15616555155752096,2009,
1_1181_1204,19193.0,0.6736659817195463,0.17155382506430628,2009,
1_2006_2041,31111.0,0.5021786407403962,0.10279793348697239,2009,
1_1211_1235,20055.0,0.41274331854236523,0.13899192819450135,2009,
1_2450_2494,40045.0,0.3848911480304614,0.09498275350713573,2009,
1_2474_2518,40093.0,0.4211960964002657,0.1274952727059231,2009,
1_2463_2507,40071.0,0.49873954593753916,0.15105193024548286,2009,
1_2491_2535,40127.0,0.754848158303136,0.10674002358843046,2009,
1_2488_2532,40121.0,0.7255434014321563,0.13471521901932212,2009,
1_2484_2528,40113.0,0.6614465625695386,0.11815848392722983,2009,
1_272_281,5127.0,0.776817039500383,0.08006442693958499,2009,
1_250_259,5083.0,0.7340019901307427,0.11701520660633226,2009,
1_1812_1845,29067.0,0.8041066097005786,0.07489350733882634,2009,
1_233_242,5049.0,0.7354501758303257,0.08131499694799692,2009,
1_243_252,5069.0,0.5810039878703082,0.2503018214211421,2009,
1_240_249,5063.0,0.7288340627033529,0.18777130335189074,2009,
1_264_273,5111.0,0.5149770952108438,0.18512439781256698,2009,
1_224_233,5031.0,0.5032027544437164,0.19030874473220888,2009,
1_1782_1815,29007.0,0.6165700990337213,0.1735348370269802,2009,
1_965_986,17149.0,0.5970260884602363,0.1899684015812552,2009,
1_1870_1903,29183.0,0.5326368181510465,0.2522856734639568,2009,
1_959_980,17137.0,0.5355498064783454,0.17508786849075955,2009,
1_975_996,17169.0,0.6335771833873884,0.19947727856156833,2009,
1_933_954,17085.0,0.6160782374798933,0.16081292434602212,2009,
1_971_992,17161.0,0.539251996032867,0.1777314937443677,2009,
1_1617_1648,27015.0,0.47243159949265034,0.1796834866983443,2009,
1_1674_1705,27129.0,0.3991154817263404,0.16111853141984492,2009,
1_1661_1692,27103.0,0.5188544175830717,0.16169475797562077,2009,
1_3394_3451,55093.0,0.5903862126224863,0.1851468691989649,2009,
1_3402_3459,55109.0,0.5826269341476863,0.16448128061398778,2009,
1_3409_3466,55123.0,0.7911889175569488,0.11602374172892677,2009,
1_1106_1129,19043.0,0.6726760436930076,0.14951963150917766,2009,
1_3368_3425,55043.0,0.680258069424417,0.13921334552531278,2009,
1_3383_3440,55073.0,0.6496717272062754,0.1488530377785543,2009,
1_3405_3462,55115.0,0.6376056444958724,0.16272457616372962,2009,
1_3389_3446,55083.0,0.6367911780447278,0.14372445246180393,2009,
1_3366_3423,55039.0,0.5203286493490445,0.16853381610564905,2009,
1_3357_3414,55021.0,0.5610952941115404,0.16507554993245852,2009,
1_3403_3460,55111.0,0.6570983356943728,0.14083880567952312,2009,
1_3359_3416,55025.0,0.5537301820485251,0.1601400868294999,2009,
1_698_919,17015.0,0.4951770803164043,0.1617354590131616,2009,
1_953_974,17125.0,0.5042198882798961,0.16887984940334147,2009,
1_947_968,17113.0,0.5535887352919245,0.13972152557686482,2009,
1_936_957,17091.0,0.5083709931135623,0.15314839971561509,2009,
1_989_1010,17197.0,0.516893364318725,0.17581214190256012,2009,
1_940_961,17099.0,0.5422482570691007,0.14773496516806958,2009,
1_906_927,17031.0,0.46887561450905096,0.2182817524994422,2009,
1_1529_1559,26005.0,0.6045099234181908,0.18482628394455206,2009,
1_3361_3418,55029.0,0.6100502098824981,0.16105104986369528,2009,
1_2565_2611,42049.0,0.7548246529234045,0.14432998869523905,2009,
1_2560_2606,42039.0,0.7711071592509232,0.12689175887728596,2009,
1_3333_3389,54083.0,0.7764845788671535,0.08949822346753282,2009,
1_3304_3360,54025.0,0.8087546321307263,0.08543878337834629,2009,
1_3325_3381,54067.0,0.8304191473777188,0.1179319499147936,2009,
1_2806_2856,47163.0,0.7370815871108377,0.1481572374877505,2009,
1_3168_3222,51105.0,0.8205533711661191,0.11030606846657894,2009,
1_2273_2314,37173.0,0.8515467651861495,0.10701086702367678,2009,
1_37_39,1071.0,0.7621983678801872,0.14078965793772288,2009,
1_977_998,17173.0,0.6016116816971281,0.15781928264593872,2009,
1_40_42,1077.0,0.7359028720451467,0.14998184863118996,2009,
1_2803_2853,47157.0,0.6257502294759124,0.208331228261207,2009,
1_38_40,1073.0,0.7368515089350852,0.1735352007286281,2009,
1_67_69,1131.0,0.7854250051166931,0.10434905198197585,2009,
1_28_30,1053.0,0.7104015131062926,0.13130034830266493,2009,
1_433_448,12033.0,0.6640543060287504,0.16194566617831663,2009,
1_14_16,1025.0,0.7800703719149252,0.11575589576944113,2009,
1_3_5,1003.0,0.7005105010303442,0.15630949040389766,2009,
1_1452_1478,22087.0,0.46372265301839166,0.16373167519085044,2009,
1_1446_1472,22075.0,0.4630433995957572,0.2211379502011458,2009,
1_422_438,12011.0,0.4088137828294159,0.14504078653311228,2009,
1_460_476,12087.0,0.5070758043990617,0.18038537569344554,2009,
1_469_485,12105.0,0.5658160692526059,0.16179331644285397,2009,
1_459_474,12085.0,0.577698318861874,0.13163663311592846,2009,
1_466_482,12099.0,0.5603617463497823,0.16530583222811654,2009,
1_421_437,12009.0,0.5555053693364662,0.15575588771618448,2009,
1_480_496,12127.0,0.6158534198891162,0.14964853166601474,2009,
1_451_466,12069.0,0.58745105352697,0.1702117176433586,2009,
1_631_648,13299.0,0.6838583088532143,0.12084389769529534,2009,
1_2622_2670,45019.0,0.6105026781698915,0.2128593187731273,2009,
1_2650_2698,45075.0,0.7117513442010911,0.13877264668312808,2009,
1_2657_2705,45089.0,0.7321856480425376,0.10879588091362566,2009,
1_2214_2255,37055.0,0.7074087535460745,0.15595424858721543,2009,
1_2210_2251,37047.0,0.6995012523673517,0.15850186294241161,2009,
1_1509_1537,24043.0,0.7311368627980582,0.16244352032610215,2009,
1_2605_2651,42129.0,0.7700234086886479,0.1371974960057576,2009,
1_2564_2610,42047.0,0.7737463231264494,0.11031082807397627,2009,
1_2554_2600,42027.0,0.8207463245491846,0.11705979890689984,2009,
1_2558_2604,42035.0,0.8480706035026221,0.0916310219943465,2009,
1_2581_2627,42081.0,0.8053728692417227,0.11100169134128456,2009,
1_2149_2189,36049.0,0.6953053957418734,0.1837212809894724,2009,
1_2130_2170,36011.0,0.6982485279514475,0.16659756229831374,2009,
1_2604_2650,42127.0,0.7759880137856852,0.090751910848559,2009,
1_2137_2177,36025.0,0.7313217182426203,0.09792700297771394,2009,
1_2146_2186,36043.0,0.6610809362773867,0.14105358793227488,2009,
1_2145_2185,36041.0,0.5795200386859598,0.12203370696650832,2009,
1_2181_2221,36113.0,0.6927121222367572,0.11055408196129059,2009,
1_2182_2222,36115.0,0.7654756194905429,0.11592734621534859,2009,
1_1526_1555,25027.0,0.7532925783823018,0.13896510880476934,2009,
1_405_418,9001.0,0.766581176463555,0.15544979960179156,2009,
1_1479_1506,23013.0,0.5136971632435946,0.3047092830410901,2009,
1_1480_1507,23015.0,0.6945699760101571,0.20376474031709732,2009,
1_1486_1513,23027.0,0.7488182268113415,0.12901755839810686,2009,
1_1478_1505,23011.0,0.7458945434613662,0.1350148900573749,2009,
1_1473_1500,23001.0,0.7515183189360887,0.14022201794245895,2009,
1_1484_1511,23023.0,0.7255148061973496,0.14781812448715753,2009,
1_1488_1515,23031.0,0.7840996836729692,0.13060065460913053,2009,
1_2062_2099,33003.0,0.77467318892528,0.13507814862572526,2009,
1_3111_3164,50017.0,0.7715346038840137,0.09297056597640334,2009,
1_3103_3156,50001.0,0.7233134530100006,0.14573960228358707,2009,
1_3114_3167,50023.0,0.7638744387317605,0.10366253668629892,2009,
1_3110_3163,50015.0,0.7618065023404388,0.11360853006161938,2009,
1_3112_3165,50019.0,0.7910012813075622,0.11017405076215404,2009,
1_3108_3161,50011.0,0.7496940527480175,0.14395089947936052,2009,
1_3109_3162,50013.0,0.6532923797751541,0.15370660334672365,2009,
1_3106_3159,50007.0,0.738594226682464,0.13504434477345548,2009,
1_1530_1560,26007.0,0.7146753158097584,0.15038087779616433,2009,
1_1586_1616,26119.0,0.7197638240162463,0.14019626589958195,2009,
1_1595_1625,26137.0,0.6693681105562833,0.14350004358428456,2009,
1_1542_1572,26031.0,0.6841097673953466,0.14436225280923654,2009,
1_1574_1604,26095.0,0.633231940251621,0.11440237562731048,2009,
1_1550_1580,26047.0,0.6713058798650209,0.14886201306141256,2009,
1_1531_1561,26009.0,0.6182705850042834,0.14147220130774865,2009,
1_1541_1571,26029.0,0.621638798869268,0.15634756311389267,2009,
1_1533_1563,26013.0,0.676484793296318,0.10476390089677484,2009,
1_1548_1578,26043.0,0.6838744032827265,0.10903274955143988,2009,
1_3367_3424,55041.0,0.696256641695698,0.09309917943430351,2009,
1_3365_3422,55037.0,0.694740805123708,0.0926382491235908,2009,
1_1562_1592,26071.0,0.717603083139808,0.1045778705846458,2009,
1_3381_3438,55069.0,0.6858045211297142,0.11543420648315078,2009,
1_3348_3405,55003.0,0.7694001185142673,0.10849879961466022,2009,
1_3372_3429,55051.0,0.7735597708480794,0.11091858965909702,2009,
1_3397_3454,55099.0,0.8043834143589577,0.10317499660674782,2009,
1_3404_3461,55113.0,0.7503584099499957,0.13174921479617488,2009,
1_3412_3469,55129.0,0.6453801209841376,0.14703450010277633,2009,
1_3355_3412,55017.0,0.602499396167546,0.17097824692737607,2009,
1_3349_3406,55005.0,0.5445448501065155,0.18939947646361102,2009,
1_1618_1649,27017.0,0.7599796278014112,0.10526136358817569,2009,
1_1667_1698,27115.0,0.7027122964359107,0.11765771652698402,2009,
1_1691_1722,27163.0,0.6041118449807182,0.16433134054181764,2009,
1_1622_1653,27025.0,0.6050403128747215,0.17416978230140973,2009,
1_1611_1642,27003.0,0.6256842015058488,0.16695446871316574,2009,
1_1636_1667,27053.0,0.5856560529661408,0.18478879238549203,2009,
1_1639_1670,27059.0,0.6189956099583427,0.16518815204624682,2009,
1_1642_1673,27065.0,0.7190441947573842,0.14907164302387643,2009,
1_1657_1688,27095.0,0.6997414778724507,0.15462166438256003,2009,
1_1614_1645,27009.0,0.6073863194988748,0.15867591086871535,2009,
1_1680_1711,27141.0,0.6094016086760157,0.16313393825953984,2009,
1_1695_1726,27171.0,0.5675345470967244,0.1565898193384657,2009,
1_1656_1687,27093.0,0.47784059500293213,0.16657213472251148,2009,
1_1643_1674,27067.0,0.41651636697068073,0.20023663440953154,2009,
1_1686_1717,27153.0,0.5764797519102475,0.18366249321391262,2009,
1_1689_1720,27159.0,0.4545679644542824,0.1488623993786205,2009,
1_1627_1658,27035.0,0.6525087784763515,0.1497549405489162,2009,
1_1638_1669,27057.0,0.4009082991376076,0.14864329350354655,2009,
1_1644_1675,27069.0,0.44530573746169544,0.17656988786911948,2009,
1_2320_2362,38067.0,0.31019043762597653,0.14647305339526467,2009,
1_2318_2360,38063.0,0.45439136581446815,0.15360568346065956,2009,
1_2306_2348,38039.0,0.41284514552354334,0.13267086805286601,2009,
1_2332_2374,38091.0,0.3610116710033925,0.12831885668063267,2009,
1_2335_2377,38097.0,0.3184419357357977,0.12523056740894006,2009,
1_1672_1703,27125.0,0.4055651327628913,0.17476897981308404,2009,
1_1653_1684,27087.0,0.29472928704159584,0.1234678448428366,2009,
1_1663_1694,27107.0,0.36105566321441007,0.16672844876362194,2009,
1_1623_1654,27027.0,0.33812314168061713,0.15450248732237074,2009,
1_1693_1724,27167.0,0.2769522537563639,0.12935700502505076,2009,
1_1630_1661,27041.0,0.43948049201913936,0.1768127763808309,2009,
1_1670_1701,27121.0,0.38618378534244296,0.16513560407582795,2009,
1_1621_1652,27023.0,0.34314848634611966,0.17205929087433552,2009,
1_1685_1716,27151.0,0.32084367750834597,0.14897309048349125,2009,
1_1615_1646,27011.0,0.26153742500038657,0.12616108127276834,2009,
1_1684_1715,27149.0,0.28985178057111477,0.15464277744009675,2009,
1_1635_1666,27051.0,0.2766993744415787,0.13379172090678312,2009,
1_1687_1718,27155.0,0.28541816655224345,0.12889631918794703,2009,
1_2672_2721,46029.0,0.48180498065930244,0.15985646208557558,2009,
1_2670_2719,46025.0,0.47461638728862876,0.15944563860696662,2009,
1_2703_2752,46091.0,0.45406949342180225,0.15822118730012666,2009,
1_2323_2365,38073.0,0.43815919271435094,0.15071025780164443,2009,
1_2327_2369,38081.0,0.42161239101868186,0.1622271521814351,2009,
1_2312_2354,38051.0,0.4453875984910837,0.11015208577875715,2009,
1_2715_2764,46115.0,0.4843178853801972,0.13158130091174758,2009,
1_2682_2731,46049.0,0.5034234189056136,0.12796154841259433,2009,
1_2722_2771,46129.0,0.4861833451583322,0.1133065211265974,2009,
1_2717_2766,46119.0,0.4121090060845408,0.09493545876605006,2009,
1_2668_2717,46021.0,0.5059950999463655,0.120181992695346,2009,
1_2301_2343,38029.0,0.5025865009849606,0.12658744647146003,2009,
1_2319_2361,38065.0,0.4960060907204604,0.1064025973950633,2009,
1_2328_2370,38083.0,0.4182162356557,0.11442311935517234,2009,
1_2338_2380,38103.0,0.3955319158012985,0.122812385110244,2009,
1_2302_2344,38031.0,0.5007667648404113,0.16153486575323597,2009,
1_2300_2342,38027.0,0.4549463803012119,0.14328146583662466,2009,
1_2321_2363,38069.0,0.3958288302656837,0.11742402190442616,2009,
1_2326_2368,38079.0,0.4145878652545821,0.14327034408163086,2009,
1_2334_2376,38095.0,0.3297785128780422,0.12733165317184925,2009,
1_2324_2366,38075.0,0.43892887754175314,0.10518178077911673,2009,
1_2293_2335,38013.0,0.5182106230163256,0.15184629133387773,2009,
1_2317_2359,38061.0,0.3902001368382645,0.12244633641825249,2009,
1_2298_2340,38023.0,0.5390516436591855,0.13498249942789814,2009,
1_1948_1982,30109.0,0.35350239203771416,0.10289909498019877,2009,
1_2305_2347,38037.0,0.45782019544819424,0.10218618740114369,2009,
1_2698_2747,46081.0,0.6163452134379224,0.12125806136205453,2009,
1_1945_1979,30103.0,0.34085296125886283,0.1148330418544324,2009,
1_1916_1950,30045.0,0.44743034186610225,0.13106305682142702,2009,
1_1947_1981,30107.0,0.35305958921232095,0.1192599144077908,2009,
1_687_907,16081.0,0.5921427417242932,0.14191911829644602,2009,
1_672_692,16051.0,0.4005671219801604,0.20029875341304657,2009,
1_679_699,16065.0,0.590698136307442,0.14906267004495596,2009,
1_1940_1974,30093.0,0.4208749545540365,0.14331782541032068,2009,
1_651_671,16009.0,0.641638678306899,0.13693420931647277,2009,
1_657_677,16021.0,0.6934199028838312,0.12563634060763634,2009,
1_79_84,2130.0,0.6847057817007437,0.1587770416462022,2009,
1_3267_3322,53029.0,0.7111122012061606,0.1834328637352143,2009,
1_3270_3325,53035.0,0.7541314427874427,0.15737823251856753,2009,
1_3286_3341,53067.0,0.7570537892631045,0.16454368249750823,2009,
1_3275_3330,53045.0,0.7496507196757336,0.13411123869406028,2009,
1_3277_3332,53049.0,0.7776067939461957,0.16003484328731182,2009,
1_3260_3315,53015.0,0.7988263080101258,0.15458529078319283,2009,
1_2508_2553,41007.0,0.8252777705617157,0.11150372598914166,2009,
1_2509_2554,41009.0,0.8073143662877815,0.13758613209847123,2009,
1_2538_2583,41067.0,0.6981025330276249,0.19290951955575553,2009,
1_2540_2585,41071.0,0.7088625657363148,0.18065929220477528,2009,
1_2530_2575,41051.0,0.6624989909744634,0.22082504007959267,2009,
1_3258_3313,53011.0,0.7278298808630856,0.1765678843334288,2009,
1_675_695,16057.0,0.59885694127291,0.13799466862394652,2009,
1_681_901,16069.0,0.4675308029787029,0.14753497135629604,2009,
1_677_697,16061.0,0.4917711405006595,0.1259590132893617,2009,
1_3254_3309,53003.0,0.4141405985060763,0.16195324624056387,2009,
1_3264_3319,53023.0,0.44252905982086677,0.16465553962159696,2009,
1_3259_3314,53013.0,0.501229723780809,0.17580842517387668,2009,
1_673_693,16053.0,0.4268680980140513,0.2002968677909436,2009,
1_670_690,16047.0,0.36209529299070237,0.1779014502552793,2009,
1_669_689,16045.0,0.40891652089782826,0.1737382289960314,2009,
1_684_904,16075.0,0.32361325791053214,0.16991445247549952,2009,
1_2518_2563,41027.0,0.7291303640471908,0.146038555807215,2009,
1_2506_2551,41003.0,0.7429949905455865,0.16032859153953555,2009,
1_2531_2576,41053.0,0.7116859365347457,0.17436281232952588,2009,
1_73_76,2060.0,0.4670180877069221,0.09125376704122588,2009,
1_644_662,15003.0,0.5413145560428598,0.2469583536409987,2009,
1_645_664,15007.0,0.6589033194092899,0.1811987702394391,2009,
1_311_321,6055.0,0.510443569318784,0.16822882211677742,2009,
1_304_314,6041.0,0.5574915397805568,0.19028013959506002,2009,
1_327_337,6087.0,0.6589951368530682,0.18301777832813432,2009,
1_324_334,6081.0,0.5925759574027575,0.23188165520994317,2009,
1_284_294,6001.0,0.3325959217657357,0.19305047998562533,2009,
1_322_332,6077.0,0.393001847976278,0.19105454515267503,2009,
1_2060_2096,32510.0,0.2633124258472432,0.14258171074655857,2009,
1_285_295,6003.0,0.41542397134959286,0.14807911804385093,2009,
1_317_327,6067.0,0.33820264484961876,0.15417710511223273,2009,
1_334_344,6101.0,0.4710061902405216,0.18125030566173364,2009,
1_341_351,6115.0,0.520145447328317,0.19944626012484387,2009,
1_313_323,6059.0,0.30952512616422906,0.1509486924000824,2009,
1_1453_1479,22089.0,0.6703298152193209,0.16933951666553507,2009,
1_1412_1438,22007.0,0.6997890140503916,0.15163435259358846,2009,
1_1465_1491,22113.0,0.5185779201780017,0.15757348567319535,2009,
1_1431_1457,22045.0,0.6052525745841919,0.1784879690038679,2009,
1_1432_1458,22047.0,0.7173706853998393,0.16707774111376456,2009,
1_1447_1473,22077.0,0.6567221581414479,0.17713619917451262,2009,
1_1409_1435,22001.0,0.5450950765617233,0.2049652850796112,2009,
1_1413_1439,22009.0,0.666573914939256,0.15884828193749168,2009,
1_1421_1447,22025.0,0.6710097003571126,0.16051216834871265,2009,
1_1423_1449,22029.0,0.6599764290269964,0.17000761769544243,2009,
1_1471_1497,22125.0,0.7364749347797647,0.1423147912595585,2009,
1_1697_1729,28001.0,0.7359326883706278,0.16493739539470248,2009,
1_1775_1807,28157.0,0.7646658059105742,0.12610964685989623,2009,
1_1715_1747,28037.0,0.771695120575134,0.09913546583617623,2009,
1_1699_1731,28005.0,0.7474383724087271,0.0995071019666479,2009,
1_1427_1453,22037.0,0.731577855187224,0.11626052902636118,2009,
1_1425_1451,22033.0,0.6412128484957347,0.18464658655898444,2009,
1_1411_1437,22005.0,0.6648662771661304,0.18240743925747357,2009,
1_1440_1466,22063.0,0.726390945236673,0.12445846551048789,2009,
1_1454_1480,22091.0,0.7303518059954606,0.12359925696274932,2009,
1_1461_1487,22105.0,0.7046427283363239,0.13424182748188737,2009,
1_1467_1493,22117.0,0.7136945957786355,0.13458328401728153,2009,
1_1711_1743,28029.0,0.7583932957525017,0.10694285457658695,2009,
1_1739_1771,28085.0,0.735131589787504,0.11617045301884152,2009,
1_1728_1760,28063.0,0.7808827104880343,0.1124717032153558,2009,
1_1707_1739,28021.0,0.7897889508293269,0.1140065611706927,2009,
1_1771_1803,28149.0,0.7448430514884204,0.17749031158121484,2009,
1_1724_1756,28055.0,0.6708415888643472,0.17985546975331854,2009,
1_1759_1791,28125.0,0.6657017195162179,0.18172864950412237,2009,
1_1721_1753,28049.0,0.7353825545292809,0.1398755587024249,2009,
1_1741_1773,28089.0,0.7395572908833655,0.1441494241561283,2009,
1_1722_1754,28051.0,0.7507794100494587,0.14707880024878456,2009,
1_1738_1770,28083.0,0.5613943811592425,0.19648767434721023,2009,
1_1764_1796,28135.0,0.6248957498242463,0.2020469377479458,2009,
1_1756_1788,28119.0,0.5248315759413581,0.2097723466495326,2009,
1_1710_1742,28027.0,0.5771509410822396,0.19394903542330885,2009,
1_262_271,5107.0,0.6660557356583614,0.17540723312658768,2009,
1_1702_1734,28011.0,0.6050264623420529,0.1851696783674085,2009,
1_1763_1795,28133.0,0.5493998706400371,0.1929782793720164,2009,
1_1772_1804,28151.0,0.6550200538739596,0.1768935622587511,2009,
1_217_226,5017.0,0.5946741230420222,0.19891361311009154,2009,
1_230_239,5043.0,0.7418740179141484,0.1604415350732179,2009,
1_209_218,5001.0,0.645064359498349,0.20548664114951798,2009,
1_248_257,5079.0,0.6546479815434854,0.20527083725027573,2009,
1_221_230,5025.0,0.8080317824346716,0.10307293977146163,2009,
1_214_223,5011.0,0.7741830933903063,0.13085566650809355,2009,
1_1464_1490,22111.0,0.7881190448180729,0.12365717768934194,2009,
1_1445_1471,22073.0,0.7115447577406657,0.18289098031126572,2009,
1_210_219,5003.0,0.712819024653891,0.1759371152528248,2009,
1_1426_1452,22035.0,0.6577671489605479,0.1603105990743257,2009,
1_1442_1468,22067.0,0.6680400873112453,0.18020065422512266,2009,
1_1429_1455,22041.0,0.6569461173720413,0.14359770074309156,2009,
1_1450_1476,22083.0,0.6397685776680033,0.16529259005467994,2009,
1_1462_1488,22107.0,0.6645772042150251,0.1619729483519932,2009,
1_1419_1445,22021.0,0.7478862025663148,0.14447588387760263,2009,
1_1438_1464,22059.0,0.7597098726441287,0.12849917587621607,2009,
1_1472_1498,22127.0,0.7949851815045356,0.1007661615382032,2009,
1_1424_1450,22031.0,0.7432583966384223,0.13458021485985325,2009,
1_1449_1475,22081.0,0.7288580040253538,0.1533005139016333,2009,
1_1468_1494,22119.0,0.7741465155366355,0.12470122256257905,2009,
1_1422_1448,22027.0,0.8052930744812781,0.10429526196870904,2009,
1_1433_1459,22049.0,0.786361505090853,0.11998613157481715,2009,
1_1439_1465,22061.0,0.7784320385829476,0.13401195586214032,2009,
1_260_269,5103.0,0.7904909372319994,0.11778583590674929,2009,
1_215_224,5013.0,0.7807676231288924,0.11794526747639389,2009,
1_228_237,5039.0,0.7907193885065399,0.11361135746747018,2009,
1_235_244,5053.0,0.7961812028129529,0.1051687233950213,2009,
1_218_227,5019.0,0.76421534986384,0.12872982920266865,2009,
1_263_272,5109.0,0.7624176716413175,0.10809046157037339,2009,
1_258_267,5099.0,0.7769315123024234,0.10653611158517373,2009,
1_222_231,5027.0,0.7947979208764023,0.10179084058247993,2009,
1_245_254,5073.0,0.7328299973897814,0.14819731102295444,2009,
1_254_263,5091.0,0.6761479728673004,0.17251278315481391,2009,
1_237_246,5057.0,0.7522360178908096,0.11739672228007399,2009,
1_239_248,5061.0,0.7466906136310936,0.11893804261605583,2009,
1_249_258,5081.0,0.7119017821778532,0.1607357982591541,2009,
1_275_284,5133.0,0.7677718040087024,0.11185862460662215,2009,
1_2991_3042,48343.0,0.7340122184695957,0.13517530856655038,2009,
1_3049_3100,48459.0,0.7334663063720466,0.1315504415344343,2009,
1_2853_2904,48067.0,0.7603986017393599,0.11574479028649687,2009,
1_2977_3028,48315.0,0.7526344260743784,0.12250918482627492,2009,
1_2921_2972,48203.0,0.7063329017098641,0.14836332254695167,2009,
1_3002_3053,48365.0,0.7107653210814862,0.13965338950637007,2009,
1_3029_3080,48419.0,0.7510224246004342,0.11978655782851473,2009,
1_3020_3071,48401.0,0.6960531131826457,0.14333469711895042,2009,
1_2993_3044,48347.0,0.7158311296044928,0.13492373970930452,2009,
1_2822_2873,48005.0,0.6994340421628363,0.13582925549681188,2009,
1_3006_3057,48373.0,0.6941654625655959,0.1175522727137521,2009,
1_2965_3016,48291.0,0.6550130244589919,0.14677334642691958,2009,
1_2940_2991,48241.0,0.7239929720286754,0.12120023806612804,2009,
