"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Standard Error
	"Pennsylvania"	"42"	"2015"	"2015"	1359	12802503	10.6	0.3	10.0	0.3
	"Pennsylvania"	"42"	"2016"	"2016"	1342	12784227	10.5	0.3	10.1	0.3
	"Rhode Island"	"44"	"2009"	"2009"	88	1053646	8.4	0.9	8.1	0.9
	"Rhode Island"	"44"	"2010"	"2010"	93	1052567	8.8	0.9	8.4	0.9
	"Rhode Island"	"44"	"2011"	"2011"	84	1051302	8.0	0.9	7.8	0.9
	"Rhode Island"	"44"	"2012"	"2012"	82	1050292	7.8	0.9	7.7	0.9
	"Rhode Island"	"44"	"2013"	"2013"	81	1051511	7.7	0.9	7.1	0.8
	"Rhode Island"	"44"	"2014"	"2014"	68	1055173	6.4	0.8	6.2	0.8
	"Rhode Island"	"44"	"2015"	"2015"	56	1056298	5.3	0.7	5.1	0.7
	"Rhode Island"	"44"	"2016"	"2016"	60	1056426	5.7	0.7	5.4	0.7
	"South Carolina"	"45"	"2009"	"2009"	934	4589872	20.3	0.7	20.1	0.7
	"South Carolina"	"45"	"2010"	"2010"	847	4625364	18.3	0.6	18.2	0.6
	"South Carolina"	"45"	"2011"	"2011"	900	4679230	19.2	0.6	19.1	0.6
	"South Carolina"	"45"	"2012"	"2012"	906	4723723	19.2	0.6	18.9	0.6
	"South Carolina"	"45"	"2013"	"2013"	835	4774839	17.5	0.6	17.3	0.6
	"South Carolina"	"45"	"2014"	"2014"	846	4832482	17.5	0.6	17.1	0.6
	"South Carolina"	"45"	"2015"	"2015"	1019	4896146	20.8	0.7	20.5	0.7
	"South Carolina"	"45"	"2016"	"2016"	1106	4961119	22.3	0.7	22.1	0.7
	"South Dakota"	"46"	"2009"	"2009"	138	807067	17.1	1.5	17.4	1.5
	"South Dakota"	"46"	"2010"	"2010"	157	814180	19.3	1.5	19.0	1.5
	"South Dakota"	"46"	"2011"	"2011"	119	824082	14.4	1.3	14.1	1.3
	"South Dakota"	"46"	"2012"	"2012"	153	833354	18.4	1.5	18.3	1.5
	"South Dakota"	"46"	"2013"	"2013"	151	844877	17.9	1.5	17.7	1.5
	"South Dakota"	"46"	"2014"	"2014"	164	853175	19.2	1.5	19.1	1.5
	"South Dakota"	"46"	"2015"	"2015"	152	858469	17.7	1.4	17.2	1.4
	"South Dakota"	"46"	"2016"	"2016"	145	865454	16.8	1.4	16.8	1.4
	"Tennessee"	"47"	"2009"	"2009"	1094	6306019	17.3	0.5	17.1	0.5
	"Tennessee"	"47"	"2010"	"2010"	1141	6346105	18.0	0.5	17.8	0.5
	"Tennessee"	"47"	"2011"	"2011"	1089	6403353	17.0	0.5	16.8	0.5
	"Tennessee"	"47"	"2012"	"2012"	1060	6456243	16.4	0.5	16.1	0.5
	"Tennessee"	"47"	"2013"	"2013"	1049	6495978	16.1	0.5	15.9	0.5
	"Tennessee"	"47"	"2014"	"2014"	1026	6549352	15.7	0.5	15.3	0.5
	"Tennessee"	"47"	"2015"	"2015"	1021	6600299	15.5	0.5	15.0	0.5
	"Tennessee"	"47"	"2016"	"2016"	1143	6651194	17.2	0.5	16.7	0.5
	"Texas"	"48"	"2009"	"2009"	3648	24801761	14.7	0.2	14.9	0.2
	"Texas"	"48"	"2010"	"2010"	3469	25145561	13.8	0.2	14.0	0.2
	"Texas"	"48"	"2011"	"2011"	3435	25674681	13.4	0.2	13.5	0.2
	"Texas"	"48"	"2012"	"2012"	3789	26059203	14.5	0.2	14.6	0.2
	"Texas"	"48"	"2013"	"2013"	3743	26448193	14.2	0.2	14.3	0.2
	"Texas"	"48"	"2014"	"2014"	3863	26956958	14.3	0.2	14.4	0.2
	"Texas"	"48"	"2015"	"2015"	3875	27469114	14.1	0.2	14.1	0.2
	"Texas"	"48"	"2016"	"2016"	4188	27862596	15.0	0.2	15.0	0.2
	"Utah"	"49"	"2009"	"2009"	278	2723421	10.2	0.6	11.2	0.7
	"Utah"	"49"	"2010"	"2010"	296	2763885	10.7	0.6	11.5	0.7
	"Utah"	"49"	"2011"	"2011"	307	2817222	10.9	0.6	11.3	0.7
	"Utah"	"49"	"2012"	"2012"	269	2855287	9.4	0.6	10.0	0.6
	"Utah"	"49"	"2013"	"2013"	256	2900872	8.8	0.6	9.5	0.6
	"Utah"	"49"	"2014"	"2014"	287	2942902	9.8	0.6	10.5	0.6
	"Utah"	"49"	"2015"	"2015"	305	2995919	10.2	0.6	10.7	0.6
	"Utah"	"49"	"2016"	"2016"	302	3051217	9.9	0.6	10.3	0.6
	"Vermont"	"50"	"2009"	"2009"	84	624817	13.4	1.5	12.5	1.4
	"Vermont"	"50"	"2010"	"2010"	78	625741	12.5	1.4	12.2	1.4
	"Vermont"	"50"	"2011"	"2011"	66	626431	10.5	1.3	10.0	1.3
	"Vermont"	"50"	"2012"	"2012"	79	626011	12.6	1.4	12.0	1.4
	"Vermont"	"50"	"2013"	"2013"	77	626630	12.3	1.4	11.8	1.4
	"Vermont"	"50"	"2014"	"2014"	46	626562	7.3	1.1	6.9	1.0
	"Vermont"	"50"	"2015"	"2015"	61	626042	9.7	1.2	9.0	1.2
	"Vermont"	"50"	"2016"	"2016"	69	624594	11.0	1.3	10.6	1.3
	"Virginia"	"51"	"2009"	"2009"	864	7925937	10.9	0.4	10.8	0.4
	"Virginia"	"51"	"2010"	"2010"	774	8001024	9.7	0.3	9.6	0.3
	"Virginia"	"51"	"2011"	"2011"	859	8096604	10.6	0.4	10.4	0.4
	"Virginia"	"51"	"2012"	"2012"	868	8185867	10.6	0.4	10.3	0.4
	"Virginia"	"51"	"2013"	"2013"	808	8260405	9.8	0.3	9.4	0.3
	"Virginia"	"51"	"2014"	"2014"	828	8326289	9.9	0.3	9.6	0.3
	"Virginia"	"51"	"2015"	"2015"	832	8382993	9.9	0.3	9.6	0.3
	"Virginia"	"51"	"2016"	"2016"	856	8411808	10.2	0.3	9.9	0.3
	"Washington"	"53"	"2009"	"2009"	621	6667426	9.3	0.4	9.1	0.4
	"Washington"	"53"	"2010"	"2010"	600	6724540	8.9	0.4	8.7	0.4
	"Washington"	"53"	"2011"	"2011"	615	6830038	9.0	0.4	8.7	0.4
	"Washington"	"53"	"2012"	"2012"	576	6897012	8.4	0.3	8.1	0.3
	"Washington"	"53"	"2013"	"2013"	583	6971406	8.4	0.3	8.2	0.3
	"Washington"	"53"	"2014"	"2014"	617	7061530	8.7	0.4	8.4	0.3
	"Washington"	"53"	"2015"	"2015"	699	7170351	9.7	0.4	9.5	0.4
	"Washington"	"53"	"2016"	"2016"	665	7288000	9.1	0.4	8.8	0.3
	"West Virginia"	"54"	"2009"	"2009"	387	1847775	20.9	1.1	20.7	1.1
	"West Virginia"	"54"	"2010"	"2010"	321	1852994	17.3	1.0	16.7	1.0
	"West Virginia"	"54"	"2011"	"2011"	392	1855364	21.1	1.1	20.5	1.1
	"West Virginia"	"54"	"2012"	"2012"	373	1855413	20.1	1.0	19.7	1.0
	"West Virginia"	"54"	"2013"	"2013"	343	1854304	18.5	1.0	18.1	1.0
	"West Virginia"	"54"	"2014"	"2014"	332	1850326	17.9	1.0	17.2	1.0
	"West Virginia"	"54"	"2015"	"2015"	314	1844128	17.0	1.0	16.8	1.0
	"West Virginia"	"54"	"2016"	"2016"	309	1831102	16.9	1.0	16.2	1.0
	"Wisconsin"	"55"	"2009"	"2009"	620	5669264	10.9	0.4	10.7	0.4
	"Wisconsin"	"55"	"2010"	"2010"	647	5686986	11.4	0.4	11.1	0.4
	"Wisconsin"	"55"	"2011"	"2011"	654	5711767	11.5	0.4	11.2	0.4
	"Wisconsin"	"55"	"2012"	"2012"	676	5726398	11.8	0.5	11.4	0.4
	"Wisconsin"	"55"	"2013"	"2013"	629	5742713	11.0	0.4	10.6	0.4
	"Wisconsin"	"55"	"2014"	"2014"	596	5757564	10.4	0.4	9.9	0.4
	"Wisconsin"	"55"	"2015"	"2015"	640	5771337	11.1	0.4	10.6	0.4
	"Wisconsin"	"55"	"2016"	"2016"	691	5778708	12.0	0.5	11.5	0.4
	"Wyoming"	"56"	"2009"	"2009"	110	559851	19.6	1.9	19.5	1.9
	"Wyoming"	"56"	"2010"	"2010"	143	563626	25.4	2.1	23.9	2.0
	"Wyoming"	"56"	"2011"	"2011"	121	568158	21.3	1.9	21.5	2.0
	"Wyoming"	"56"	"2012"	"2012"	108	576412	18.7	1.8	18.8	1.8
	"Wyoming"	"56"	"2013"	"2013"	97	582658	16.6	1.7	16.9	1.7
	"Wyoming"	"56"	"2014"	"2014"	137	584153	23.5	2.0	23.2	2.0
	"Wyoming"	"56"	"2015"	"2015"	145	586107	24.7	2.1	24.8	2.1
	"Wyoming"	"56"	"2016"	"2016"	112	585501	19.1	1.8	18.9	1.8
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title: TrafficMortality_State_Year"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: V01-V99 (Transport accidents)"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Oct 17, 2018 2:09:16 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Oct 17, 2018 2:09:16 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"5. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"6. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"7. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"8. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The"
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal"
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for"
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -"
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for"
"1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number"
"of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published"
"reports, due to use of the population estimates which were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
